Code_commune,COM,NotePop,NoteSanté,NoteRestauration,NoteServicePubl,NoteService,NoteTransport,NoteActivités,NoteCouv,NotePrix
01374,Saint-Martin-du-Mont,3,1,2,1,5,4,4,1,4
01375,Saint-Martin-le-Châtel,2,1,1,1,4,3,4,5,4
01375,Saint-Martin-le-Châtel,2,1,1,1,4,3,4,5,4
01376,Saint-Maurice-de-Beynost,3,5,4,1,5,5,4,1,4
01376,Saint-Maurice-de-Beynost,3,5,4,1,5,5,4,1,4
01378,Saint-Maurice-de-Gourdans,3,4,4,1,5,4,4,1,4
01378,Saint-Maurice-de-Gourdans,3,4,4,1,5,4,4,1,4
01379,Saint-Maurice-de-Rémens,2,3,3,1,4,4,4,5,3
01379,Saint-Maurice-de-Rémens,2,3,3,1,4,4,4,5,4
01380,Saint-Nizier-le-Bouchoux,2,3,2,1,4,4,4,2,2
01380,Saint-Nizier-le-Bouchoux,2,3,2,1,4,4,4,2,4
01381,Saint-Nizier-le-Désert,2,2,3,1,5,3,4,4,4
01381,Saint-Nizier-le-Désert,2,2,3,1,5,3,4,4,4
01382,Sainte-Olive,1,2,3,1,2,1,3,5,4
01382,Sainte-Olive,1,2,3,1,2,1,3,5,4
01383,Saint-Paul-de-Varax,3,4,4,1,5,4,4,1,4
01383,Saint-Paul-de-Varax,3,4,4,1,5,4,4,1,4
01384,Saint-Rambert-en-Bugey,3,5,4,4,5,5,4,1,2
01384,Saint-Rambert-en-Bugey,3,5,4,4,5,5,4,1,4
01385,Saint-Rémy,3,2,2,1,4,3,4,3,3
01385,Saint-Rémy,3,2,2,1,4,3,4,3,4
01386,Saint-Sorlin-en-Bugey,3,4,3,1,5,4,4,2,3
01386,Saint-Sorlin-en-Bugey,3,4,3,1,5,4,4,2,4
01387,Saint-Sulpice,1,1,1,1,2,1,2,1,4
01387,Saint-Sulpice,1,1,1,1,2,1,2,1,4
01388,Saint-Trivier-de-Courtes,3,5,4,4,5,4,4,4,2
01388,Saint-Trivier-de-Courtes,3,5,4,4,5,4,4,4,4
01389,Saint-Trivier-sur-Moignans,3,5,4,2,5,4,4,3,4
01389,Saint-Trivier-sur-Moignans,3,5,4,2,5,4,4,3,4
01390,Saint-Vulbas,3,4,4,1,5,4,4,3,4
01390,Saint-Vulbas,3,4,4,1,5,4,4,3,1
01391,Salavre,1,1,1,1,4,2,1,1,1
01391,Salavre,1,1,1,1,4,2,1,1,4
01392,Samognat,2,1,2,1,4,3,4,4,3
01392,Samognat,2,1,2,1,4,3,4,4,5
01393,Sandrans,2,1,3,1,4,2,4,4,4
01393,Sandrans,2,1,3,1,4,2,4,4,4
01396,Sault-Brénaz,2,4,4,1,5,4,4,4,3
01396,Sault-Brénaz,2,4,4,1,5,4,4,4,4
01397,Sauverny,3,1,3,1,4,4,4,5,4
01397,Sauverny,3,1,3,1,4,4,4,5,5
01398,Savigneux,3,2,2,1,5,4,4,4,4
01398,Savigneux,3,2,2,1,5,4,4,4,4
01399,Ségny,3,4,4,1,5,5,4,5,4
01399,Ségny,3,4,4,1,5,5,4,5,4
01401,Sergy,3,2,2,1,4,4,4,5,4
01402,Sermoyer,2,2,1,1,4,3,4,1,2
01403,Serrières-de-Briord,3,5,4,1,5,4,4,4,2
01404,Serrières-sur-Ain,1,1,3,1,2,2,1,4,4
01405,Servas,3,1,4,1,4,4,4,3,4
01407,Seyssel,3,4,4,1,5,4,4,1,4
01408,Simandre-sur-Suran,2,2,3,1,4,4,4,5,2
01410,Sonthonnax-la-Montagne,1,2,1,1,4,2,2,1,3
01411,Souclin,1,1,2,1,4,2,1,3,3
01411,Souclin,1,1,2,1,4,2,1,3,3
01412,Sulignat,2,2,4,1,4,4,4,5,4
01412,Sulignat,2,2,4,1,4,4,4,5,2
01415,Talissieu,1,3,2,1,4,2,2,5,4
01415,Talissieu,1,3,2,1,4,2,2,5,4
01416,Tenay,3,4,2,1,4,4,4,1,1
01416,Tenay,3,4,2,1,4,4,4,1,4
01418,Thil,3,2,2,1,5,4,4,5,4
01419,Thoiry,4,4,4,3,5,5,5,4,4
01420,Thoissey,3,5,4,3,5,4,4,1,4
01420,Thoissey,3,5,4,3,5,4,4,1,4
01421,Torcieu,2,1,1,1,4,4,4,5,3
01421,Torcieu,2,1,1,1,4,4,4,5,4
01422,Tossiat,3,5,4,1,5,4,4,1,4
01422,Tossiat,3,5,4,1,5,4,4,1,4
01423,Toussieux,3,2,1,1,5,3,4,5,4
01423,Toussieux,3,2,1,1,5,3,4,5,3
01424,Tramoyes,3,4,1,1,5,4,4,5,4
01424,Tramoyes,3,4,1,1,5,4,4,5,4
01425,La Tranclière,1,1,2,1,4,2,3,5,2
01426,Val-Revermont,3,5,4,4,5,4,5,3,3
01426,Val-Revermont,3,5,4,4,5,4,5,3,3
01427,Trévoux,4,5,5,4,5,5,5,2,4
01427,Trévoux,4,5,5,4,5,5,5,2,2
01428,Valeins,1,1,1,1,3,1,1,5,4
01429,Vandeins,2,1,2,1,4,2,4,3,4
01430,Varambon,2,1,1,1,4,4,4,2,4
01430,Varambon,2,1,1,1,4,4,4,2,4
01431,Vaux-en-Bugey,3,4,1,1,5,4,4,1,3
01432,Verjon,1,1,1,1,4,2,3,1,3
01432,Verjon,1,1,1,1,4,2,3,1,3
01433,Vernoux,1,2,2,1,3,3,1,1,3
01433,Vernoux,1,2,2,1,3,3,1,1,4
01434,Versailleux,1,1,2,1,4,3,4,1,4
01434,Versailleux,1,1,2,1,4,3,4,1,3
01435,Versonnex,3,5,3,1,4,4,4,5,4
01435,Versonnex,3,5,3,1,4,4,4,5,4
01436,Vesancy,1,1,2,1,4,3,1,4,4
01436,Vesancy,1,1,2,1,4,3,1,4,4
01437,Vescours,1,1,2,1,2,1,1,4,2
01437,Vescours,1,1,2,1,2,1,1,4,3
01439,Vésines,1,1,2,1,2,1,1,1,3
01441,Vieu-d'Izenave,2,1,2,1,5,3,3,5,4
01441,Vieu-d'Izenave,2,1,2,1,5,3,3,5,4
01443,Villars-les-Dombes,3,5,4,2,5,5,5,4,4
01444,Villebois,3,1,4,1,5,4,4,3,4
01444,Villebois,3,1,4,1,5,4,4,3,4
01445,Villemotier,2,1,2,1,4,3,4,1,3
01445,Villemotier,2,1,2,1,4,3,4,1,1
01446,Villeneuve,3,1,4,1,5,4,4,5,4
01446,Villeneuve,3,1,4,1,5,4,4,5,4
01447,Villereversure,3,5,3,1,5,4,4,1,2
01447,Villereversure,3,5,3,1,5,4,4,1,4
01448,Villes,1,1,1,1,4,2,2,5,4
01449,Villette-sur-Ain,2,1,3,1,4,4,4,1,4
01449,Villette-sur-Ain,2,1,3,1,4,4,4,1,3
01450,Villieu-Loyes-Mollon,3,5,4,1,5,4,4,1,4
01450,Villieu-Loyes-Mollon,3,5,4,1,5,4,4,1,2
01451,Viriat,4,5,5,1,5,5,5,3,4
01452,Virieu-le-Grand,3,4,4,2,5,4,4,1,2
01453,Arvière-en-Valromey,2,4,2,1,5,4,4,5,3
01453,Arvière-en-Valromey,2,4,2,1,5,4,4,5,1
01454,Virignin,3,4,4,1,5,4,4,1,3
01454,Virignin,3,4,4,1,5,4,4,1,2
01457,Vonnas,3,5,4,2,5,5,4,3,3
01457,Vonnas,3,5,4,2,5,5,4,3,4
02100,Bony,1,1,2,1,1,1,3,1,3
02101,Bosmont-sur-Serre,1,1,1,1,2,1,1,1,2
02102,Bouconville-Vauclair,1,1,1,1,2,2,2,5,4
02103,Boué,3,4,4,1,5,4,4,5,1
02105,Bouresches,1,1,1,1,3,1,2,1,2
02106,Bourg-et-Comin,2,4,4,1,4,4,4,3,3
02107,Bourguignon-sous-Coucy,1,1,1,1,2,1,1,1,1
02108,Bourguignon-sous-Montbavin,1,1,1,1,1,3,1,1,2
02109,La Bouteille,1,1,1,1,4,3,2,5,1
02110,Braine,3,5,4,2,5,5,4,5,4
02110,Braine,3,5,4,2,5,5,4,5,4
02111,Brancourt-en-Laonnois,2,2,3,1,4,2,4,1,3
02111,Brancourt-en-Laonnois,2,2,3,1,4,2,4,1,2
02112,Brancourt-le-Grand,2,3,1,1,4,2,4,1,1
02112,Brancourt-le-Grand,2,3,1,1,4,2,4,1,1
02114,Brasles,3,4,4,1,5,4,4,4,3
02114,Brasles,3,4,4,1,5,4,4,4,1
02115,Braye-en-Laonnois,1,1,1,1,2,1,1,5,2
02116,Braye-en-Thiérache,1,1,1,1,2,1,1,1,1
02116,Braye-en-Thiérache,1,1,1,1,2,1,1,1,4
02118,Braye,1,1,1,1,2,1,2,5,2
02119,Brécy,1,1,3,1,4,1,1,1,1
02120,Brenelle,1,1,1,1,3,1,4,4,2
02120,Brenelle,1,1,1,1,3,1,4,4,3
02121,Breny,1,1,2,1,3,2,1,1,1
02121,Breny,1,1,2,1,3,2,1,1,4
02122,Brie,1,1,1,1,3,1,2,5,4
02123,Brissay-Choigny,1,2,2,1,4,3,1,5,2
02123,Brissay-Choigny,1,2,2,1,4,3,1,5,2
02124,Brissy-Hamégicourt,2,1,2,1,4,3,3,5,2
02124,Brissy-Hamégicourt,2,1,2,1,4,3,3,5,4
02125,Brumetz,1,1,1,1,4,1,4,1,3
02125,Brumetz,1,1,1,1,4,1,4,1,1
02126,Brunehamel,1,4,1,1,4,4,4,1,1
02126,Brunehamel,1,4,1,1,4,4,4,1,2
02127,Bruyères-sur-Fère,1,1,2,1,3,1,1,1,4
02127,Bruyères-sur-Fère,1,1,2,1,3,1,1,1,4
02128,Bruyères-et-Montbérault,3,4,4,1,5,4,4,4,3
02128,Bruyères-et-Montbérault,3,4,4,1,5,4,4,4,3
02130,Bucilly,1,1,1,1,4,2,4,1,2
02130,Bucilly,1,1,1,1,4,2,4,1,1
02131,Bucy-le-Long,3,4,1,1,5,4,4,5,3
02131,Bucy-le-Long,3,4,1,1,5,4,4,5,4
02132,Bucy-lès-Cerny,1,3,1,1,3,1,2,5,2
02132,Bucy-lès-Cerny,1,3,1,1,3,1,2,5,3
02133,Bucy-lès-Pierrepont,1,1,2,1,4,4,4,1,2
02133,Bucy-lès-Pierrepont,1,1,2,1,4,4,4,1,1
02134,Buire,2,1,1,1,4,4,4,5,2
02134,Buire,2,1,1,1,4,4,4,5,1
02135,Buironfosse,3,4,4,1,4,4,3,2,2
02135,Buironfosse,3,4,4,1,4,4,3,2,2
02136,Burelles,1,1,2,1,2,1,1,1,2
02136,Burelles,1,1,2,1,2,1,1,1,1
02137,Bussiares,1,1,1,1,2,1,2,1,3
02137,Bussiares,1,1,1,1,2,1,2,1,3
02138,Buzancy,1,1,1,1,4,2,3,5,2
02138,Buzancy,1,1,1,1,4,2,3,5,4
02139,Caillouël-Crépigny,1,2,1,1,3,2,4,1,3
02140,Camelin,1,1,2,1,4,2,4,1,2
02140,Camelin,1,1,2,1,4,2,4,1,1
02141,La Capelle,3,5,4,3,5,5,4,5,1
02141,La Capelle,3,5,4,3,5,5,4,5,2
02142,Castres,1,1,1,1,4,1,2,5,4
02142,Castres,1,1,1,1,4,1,2,5,3
02143,Le Catelet,1,4,2,2,4,2,4,2,1
02144,Caulaincourt,1,1,1,1,2,1,1,5,1
02144,Caulaincourt,1,1,1,1,2,1,1,5,3
02145,Caumont,2,1,1,1,4,2,4,5,4
02145,Caumont,2,1,1,1,4,2,4,5,4
02146,Celles-lès-Condé,1,1,1,1,2,1,1,1,3
02146,Celles-lès-Condé,1,1,1,1,2,1,1,1,1
02150,Cerny-en-Laonnois,1,1,2,1,1,1,2,1,1
02150,Cerny-en-Laonnois,1,1,2,1,1,1,2,1,2
02151,Cerny-lès-Bucy,1,1,1,1,1,1,2,5,4
02151,Cerny-lès-Bucy,1,1,1,1,1,1,2,5,3
02152,Cerseuil,1,1,1,1,2,1,1,5,2
02152,Cerseuil,1,1,1,1,2,1,1,5,1
02153,Cessières-Suzy,2,3,3,1,4,3,4,5,4
02153,Cessières-Suzy,2,3,3,1,4,3,4,5,3
02154,Chacrise,1,1,1,1,4,2,4,5,2
02154,Chacrise,1,1,1,1,4,2,4,5,4
02155,Chaillevois,1,1,1,1,2,2,1,1,2
02156,Chalandry,1,1,1,1,3,1,2,1,4
02156,Chalandry,1,1,1,1,3,1,2,1,4
02157,Chambry,2,4,4,1,5,5,4,5,4
02157,Chambry,2,4,4,1,5,5,4,5,4
02158,Chamouille,1,1,2,1,4,4,4,2,2
02158,Chamouille,1,1,2,1,4,4,4,2,5
02159,Champs,1,1,1,1,4,1,1,5,1
02159,Champs,1,1,1,1,4,1,1,5,4
02160,Chaourse,2,1,1,1,4,3,2,2,2
02160,Chaourse,2,1,1,1,4,3,2,2,3
02162,La Chapelle-sur-Chézy,1,1,1,1,4,2,2,5,3
02162,La Chapelle-sur-Chézy,1,1,1,1,4,2,2,5,3
02163,Charly-sur-Marne,3,5,4,3,5,5,5,5,4
02164,Le Charmel,1,1,1,1,4,1,3,5,2
02164,Le Charmel,1,1,1,1,4,1,3,5,3
02165,Charmes,3,4,2,1,5,4,4,1,2
02166,Chartèves,1,1,1,1,4,3,3,1,3
02166,Chartèves,1,1,1,1,4,3,3,1,1
02167,Chassemy,2,3,1,1,4,3,4,5,2
02167,Chassemy,2,3,1,1,4,3,4,5,3
02168,Château-Thierry,5,5,5,4,5,5,5,5,4
02169,Châtillon-lès-Sons,1,1,1,1,2,1,1,5,1
02169,Châtillon-lès-Sons,1,1,1,1,2,1,1,5,1
02170,Châtillon-sur-Oise,1,1,1,1,3,1,1,5,4
02170,Châtillon-sur-Oise,1,1,1,1,3,1,1,5,3
02171,Chaudardes,1,1,1,1,2,1,1,5,4
02171,Chaudardes,1,1,1,1,2,1,1,5,4
02172,Chaudun,1,4,1,1,4,1,3,5,4
02172,Chaudun,1,4,1,1,4,1,3,5,3
02173,Chauny,5,5,5,4,5,5,5,5,4
02173,Chauny,5,5,5,4,5,5,5,5,2
02174,Chavignon,2,1,1,1,4,4,4,5,2
02174,Chavignon,2,1,1,1,4,4,4,5,3
02176,Chavonne,1,1,1,1,2,2,2,5,3
02176,Chavonne,1,1,1,1,2,2,2,5,4
02178,Chermizy-Ailles,1,1,1,1,4,1,1,5,1
02178,Chermizy-Ailles,1,1,1,1,4,1,1,5,4
02179,Chéry-Chartreuve,1,1,1,1,4,1,1,5,2
02179,Chéry-Chartreuve,1,1,1,1,4,1,1,5,3
02180,Chéry-lès-Pouilly,2,2,2,1,4,2,4,5,2
02180,Chéry-lès-Pouilly,2,2,2,1,4,2,4,5,1
02181,Chéry-lès-Rozoy,1,1,1,1,3,1,1,5,1
02182,Chevennes,1,1,1,1,1,1,3,1,2
02183,Chevregny,1,1,1,1,4,1,3,1,2
02183,Chevregny,1,1,1,1,4,1,3,1,1
02184,Chevresis-Monceau,1,2,1,1,3,1,1,5,2
02185,Chézy-en-Orxois,1,1,2,1,4,2,4,1,3
02185,Chézy-en-Orxois,1,1,2,1,4,2,4,1,1
02186,Chézy-sur-Marne,3,5,2,1,5,4,4,5,4
02186,Chézy-sur-Marne,3,5,2,1,5,4,4,5,4
02187,Chierry,3,3,4,1,4,4,4,5,3
02187,Chierry,3,3,4,1,4,4,4,5,4
02188,Chigny,1,1,1,1,3,1,1,2,2
02188,Chigny,1,1,1,1,3,1,1,2,4
02189,Chivres-en-Laonnois,1,1,1,1,4,1,4,1,4
02189,Chivres-en-Laonnois,1,1,1,1,4,1,4,1,3
02190,Chivres-Val,2,3,1,1,4,2,4,5,3
02190,Chivres-Val,2,3,1,1,4,2,4,5,3
02191,Chivy-lès-Étouvelles,2,2,2,1,4,2,1,5,2
02191,Chivy-lès-Étouvelles,2,2,2,1,4,2,1,5,1
02192,Chouy,1,1,1,1,4,2,4,5,2
02192,Chouy,1,1,1,1,4,2,4,5,3
02193,Cierges,1,1,1,1,2,1,1,1,4
02194,Cilly,1,1,1,1,3,1,2,1,1
02194,Cilly,1,1,1,1,3,1,2,1,2
02195,Ciry-Salsogne,2,1,3,1,5,3,4,5,3
02195,Ciry-Salsogne,2,1,3,1,5,3,4,5,2
02196,Clacy-et-Thierret,1,1,1,1,4,4,4,5,2
02196,Clacy-et-Thierret,1,1,1,1,4,4,4,5,2
02197,Clairfontaine,2,1,2,1,4,4,3,1,2
02198,Clamecy,1,1,1,1,2,1,1,5,4
02199,Clastres,2,3,1,1,4,4,1,5,3
02199,Clastres,2,3,1,1,4,4,1,5,3
02200,Clermont-les-Fermes,1,1,1,1,1,1,2,1,1
02201,Cœuvres-et-Valsery,1,4,1,1,4,3,2,5,4
02203,Coincy,3,4,3,1,5,4,4,1,2
02207,Commenchon,1,1,1,1,1,2,1,5,3
02208,Concevreux,1,1,1,1,2,2,1,5,3
02209,Condé-en-Brie,2,4,3,2,5,4,4,3,4
02210,Condé-sur-Aisne,1,1,1,1,3,2,1,5,3
02211,Condé-sur-Suippe,1,1,1,1,4,2,4,1,4
02211,Condé-sur-Suippe,1,1,1,1,4,2,4,1,3
02212,Condren,2,3,3,1,4,4,4,5,1
02212,Condren,2,3,3,1,4,4,4,5,3
02213,Connigis,1,1,1,1,4,2,4,5,3
02213,Connigis,1,1,1,1,4,2,4,5,3
02215,Corbeny,2,4,2,2,4,4,4,1,2
02215,Corbeny,2,4,2,2,4,4,4,1,3
02216,Corcy,1,1,1,1,2,3,2,5,3
02216,Corcy,1,1,1,1,2,3,2,5,4
02217,Coucy-le-Château-Auffrique,3,4,4,3,4,4,4,5,3
02218,Coucy-lès-Eppes,2,1,2,1,4,3,4,5,2
02218,Coucy-lès-Eppes,2,1,2,1,4,3,4,5,2
02219,Coucy-la-Ville,1,1,1,1,1,2,1,1,3
02219,Coucy-la-Ville,1,1,1,1,1,2,1,1,2
02220,Coulonges-Cohan,1,2,2,1,4,2,3,1,3
02220,Coulonges-Cohan,1,2,2,1,4,2,3,1,2
02221,Coupru,1,1,1,1,2,1,1,2,3
02223,Courboin,1,1,1,1,4,2,2,5,2
02223,Courboin,1,1,1,1,4,2,2,5,1
02224,Courcelles-sur-Vesle,1,1,3,1,4,2,1,5,4
02224,Courcelles-sur-Vesle,1,1,3,1,4,2,1,5,1
02225,Courchamps,1,1,1,1,2,1,1,1,2
02225,Courchamps,1,1,1,1,2,1,1,1,1
02226,Courmelles,3,4,3,1,4,3,4,5,3
02226,Courmelles,3,4,3,1,4,3,4,5,3
02227,Courmont,1,1,1,1,3,1,2,1,1
02227,Courmont,1,1,1,1,3,1,2,1,1
02228,Courtemont-Varennes,1,2,1,1,4,2,1,5,3
02228,Courtemont-Varennes,1,2,1,1,4,2,1,5,3
02229,Courtrizy-et-Fussigny,1,1,2,1,2,1,2,1,1
02229,Courtrizy-et-Fussigny,1,1,2,1,2,1,2,1,2
02230,Couvrelles,1,1,1,1,4,1,3,5,3
02230,Couvrelles,1,1,1,1,4,1,3,5,2
02231,Couvron-et-Aumencourt,2,2,2,1,4,3,4,5,1
02231,Couvron-et-Aumencourt,2,2,2,1,4,3,4,5,1
02232,Coyolles,1,4,1,1,4,2,4,4,1
02232,Coyolles,1,4,1,1,4,2,4,4,2
02233,Cramaille,1,1,1,1,3,1,1,1,2
02234,Craonne,1,1,1,1,1,3,1,1,1
02234,Craonne,1,1,1,1,1,3,1,1,2
02235,Craonnelle,1,1,2,1,2,1,1,1,4
02235,Craonnelle,1,1,2,1,2,1,1,1,3
02236,Crécy-au-Mont,1,1,2,1,4,3,4,5,3
02236,Crécy-au-Mont,1,1,2,1,4,3,4,5,3
02237,Crécy-sur-Serre,3,5,4,4,4,5,4,5,2
02237,Crécy-sur-Serre,3,5,4,4,4,5,4,5,1
02238,Crépy,3,4,3,1,5,4,4,4,3
02239,Crézancy,3,4,3,1,5,4,4,5,3
02239,Crézancy,3,4,3,1,5,4,4,5,1
02240,Croix-Fonsomme,1,1,1,1,2,1,2,1,2
02240,Croix-Fonsomme,1,1,1,1,2,1,2,1,2
02241,La Croix-sur-Ourcq,1,1,1,1,4,1,2,1,1
02241,La Croix-sur-Ourcq,1,1,1,1,4,1,2,1,2
02242,Crouttes-sur-Marne,2,1,1,1,4,2,2,5,3
02242,Crouttes-sur-Marne,2,1,1,1,4,2,2,5,4
02243,Crouy,3,5,2,1,5,5,4,5,3
02243,Crouy,3,5,2,1,5,5,4,5,1
02244,Crupilly,1,1,3,1,1,2,1,1,3
02245,Cuffies,3,4,2,1,5,4,4,5,5
02245,Cuffies,3,4,2,1,5,4,4,5,2
02246,Cugny,2,1,1,1,4,2,4,5,1
02246,Cugny,2,1,1,1,4,2,4,5,2
02248,Cuirieux,1,1,1,1,4,1,1,5,1
02248,Cuirieux,1,1,1,1,4,1,1,5,4
02249,Cuiry-Housse,1,1,1,1,1,2,1,5,3
02249,Cuiry-Housse,1,1,1,1,1,2,1,5,3
02251,Cuiry-lès-Iviers,1,1,1,1,1,2,1,1,1
02252,Cuissy-et-Geny,1,1,1,1,3,1,1,2,2
02252,Cuissy-et-Geny,1,1,1,1,3,1,1,2,1
02253,Cuisy-en-Almont,1,1,1,1,4,1,4,5,3
02253,Cuisy-en-Almont,1,1,1,1,4,1,4,5,1
02254,Cutry,1,1,1,1,3,1,2,5,3
02254,Cutry,1,1,1,1,3,1,2,5,4
02255,Cys-la-Commune,1,1,1,1,3,1,1,5,1
02255,Cys-la-Commune,1,1,1,1,3,1,1,5,4
02257,Dallon,1,1,1,1,4,1,3,5,3
02257,Dallon,1,1,1,1,4,1,3,5,4
02258,Dammard,1,1,1,1,4,2,4,5,4
02259,Dampleux,1,1,1,1,3,4,3,5,3
02259,Dampleux,1,1,1,1,3,4,3,5,3
02260,Danizy,2,1,3,1,4,2,3,1,2
02260,Danizy,2,1,3,1,4,2,3,1,1
02261,Dercy,1,1,1,1,3,2,3,1,3
02262,Deuillet,1,1,1,1,4,1,2,5,3
02262,Deuillet,1,1,1,1,4,1,2,5,1
02264,Dizy-le-Gros,2,4,1,1,5,4,4,1,1
02264,Dizy-le-Gros,2,4,1,1,5,4,4,1,1
02267,Dommiers,1,1,2,1,4,3,2,5,3
02267,Dommiers,1,1,2,1,4,3,2,5,2
02268,Domptin,2,1,1,1,4,3,3,5,3
02268,Domptin,2,1,1,1,4,3,3,5,1
02269,Dorengt,1,1,1,1,3,1,1,5,1
02269,Dorengt,1,1,1,1,3,1,1,5,2
02270,Douchy,1,1,1,1,2,1,1,5,2
02270,Douchy,1,1,1,1,2,1,1,5,4
02271,Dravegny,1,1,1,1,4,1,1,5,2
02271,Dravegny,1,1,1,1,4,1,1,5,3
02273,Dury,1,1,1,1,1,2,2,5,2
02273,Dury,1,1,1,1,1,2,2,5,2
02274,Ébouleau,1,1,1,1,4,1,2,5,1
02274,Ébouleau,1,1,1,1,4,1,2,5,3
02275,Effry,1,1,1,1,4,2,3,1,1
02275,Effry,1,1,1,1,4,2,3,1,1
02276,Englancourt,1,1,1,1,2,1,1,1,5
02276,Englancourt,1,1,1,1,2,1,1,1,3
02277,Épagny,1,1,1,1,3,2,3,1,2
02277,Épagny,1,1,1,1,3,2,3,1,3
02279,Épaux-Bézu,2,1,1,1,4,3,3,5,4
02279,Épaux-Bézu,2,1,1,1,4,3,3,5,3
02280,Épieds,1,1,1,1,4,1,3,5,1
02281,L' Épine-aux-Bois,1,1,2,1,4,2,3,1,2
02281,L' Épine-aux-Bois,1,1,2,1,4,2,3,1,3
02282,Eppes,1,1,1,1,4,2,4,5,1
02282,Eppes,1,1,1,1,4,2,4,5,3
02283,Erlon,1,1,1,1,1,2,4,5,2
02283,Erlon,1,1,1,1,1,2,4,5,1
02286,Esquéhéries,2,1,1,1,4,3,3,5,2
02286,Esquéhéries,2,1,1,1,4,3,3,5,2
02287,Essigny-le-Grand,3,4,3,1,5,4,4,5,2
02287,Essigny-le-Grand,3,4,3,1,5,4,4,5,1
02288,Essigny-le-Petit,1,3,1,1,4,2,2,5,3
02288,Essigny-le-Petit,1,3,1,1,4,2,2,5,1
02289,Essises,1,1,1,1,4,1,2,2,3
02290,Essômes-sur-Marne,3,4,4,1,5,5,4,5,3
02290,Essômes-sur-Marne,3,4,4,1,5,5,4,5,3
02291,Estrées,1,1,2,1,4,2,2,1,1
02291,Estrées,1,1,2,1,4,2,2,1,3
02292,Étampes-sur-Marne,3,4,2,1,5,4,4,5,3
02292,Étampes-sur-Marne,3,4,2,1,5,4,4,5,1
02293,Étaves-et-Bocquiaux,2,1,1,1,4,3,4,5,1
02293,Étaves-et-Bocquiaux,2,1,1,1,4,3,4,5,4
02294,Étouvelles,1,1,2,1,4,1,3,5,2
02294,Étouvelles,1,1,2,1,4,1,3,5,4
02295,Étréaupont,2,3,4,1,5,4,4,1,1
02295,Étréaupont,2,3,4,1,5,4,4,1,1
02296,Étreillers,3,4,1,1,4,4,4,1,3
02296,Étreillers,3,4,1,1,4,4,4,1,3
02297,Étrépilly,1,1,1,1,2,1,3,5,5
02297,Étrépilly,1,1,1,1,2,1,3,5,2
02298,Étreux,3,4,3,1,4,4,4,1,1
02298,Étreux,3,4,3,1,4,4,4,1,3
02299,Évergnicourt,2,1,1,1,4,2,4,1,3
02299,Évergnicourt,2,1,1,1,4,2,4,1,3
02302,Faverolles,1,1,1,1,4,2,3,5,3
02303,Fayet,2,2,4,1,4,5,4,5,3
02304,La Fère,3,5,4,3,5,5,4,5,1
02305,Fère-en-Tardenois,3,5,4,2,5,5,5,5,2
02306,La Ferté-Chevresis,2,4,1,1,4,2,4,5,1
02307,La Ferté-Milon,3,5,4,2,5,4,4,5,4
02308,Fesmy-le-Sart,1,1,1,1,4,3,2,3,1
02309,Festieux,2,2,2,1,4,4,4,4,2
02310,Fieulaine,1,2,1,1,3,1,1,5,1
02311,Filain,1,1,1,1,2,1,1,1,2
02311,Filain,1,1,1,1,2,1,1,1,1
02312,La Flamengrie,3,1,3,1,4,3,4,5,3
02312,La Flamengrie,3,1,3,1,4,3,4,5,1
02313,Flavigny-le-Grand-et-Beaurain,1,2,1,1,2,2,3,5,1
02313,Flavigny-le-Grand-et-Beaurain,1,2,1,1,2,2,3,5,1
02315,Flavy-le-Martel,3,5,3,1,4,4,4,5,3
02315,Flavy-le-Martel,3,5,3,1,4,4,4,5,2
02316,Fleury,1,1,1,1,2,2,1,5,3
02316,Fleury,1,1,1,1,2,2,1,5,5
02317,Fluquières,1,1,1,1,3,1,1,5,2
02318,Folembray,3,4,2,1,5,4,4,5,2
02318,Folembray,3,4,2,1,5,4,4,5,1
02319,Fonsomme,1,1,1,1,4,4,4,4,4
02319,Fonsomme,1,1,1,1,4,4,4,4,5
02320,Fontaine-lès-Clercs,1,1,1,1,4,1,1,5,3
02320,Fontaine-lès-Clercs,1,1,1,1,4,1,1,5,1
02321,Fontaine-lès-Vervins,3,4,4,1,4,4,4,2,2
02321,Fontaine-lès-Vervins,3,4,4,1,4,4,4,2,1
02322,Fontaine-Notre-Dame,1,1,1,1,4,2,4,5,2
02322,Fontaine-Notre-Dame,1,1,1,1,4,2,4,5,1
02323,Fontaine-Uterte,1,1,1,1,2,1,1,1,1
02324,Fontenelle,1,1,1,1,2,2,1,5,1
02324,Fontenelle,1,1,1,1,2,2,1,5,2
02326,Fontenoy,1,1,2,1,4,3,4,5,3
02326,Fontenoy,1,1,2,1,4,3,4,5,1
02327,Foreste,1,1,1,1,1,1,3,5,2
02327,Foreste,1,1,1,1,1,1,3,5,1
02328,Fossoy,2,1,2,1,4,4,4,5,3
02328,Fossoy,2,1,2,1,4,4,4,5,1
02329,Fourdrain,1,1,1,1,4,2,1,5,3
02329,Fourdrain,1,1,1,1,4,2,1,5,1
02330,Francilly-Selency,1,3,1,1,3,4,4,5,2
02330,Francilly-Selency,1,3,1,1,3,4,4,5,1
02331,Franqueville,1,1,1,1,1,1,2,5,1
02331,Franqueville,1,1,1,1,1,1,2,5,1
02332,Fresnes-en-Tardenois,1,1,1,1,4,4,1,5,2
